Circle Number: 146682
------------------------------------------------------------
Angular: 220.62047094106674, First Return Dist: 12464272, First Return Amp: 5000, x: -9460.865398680759, y: -8114.807600801711
Angular: 348.70726212859154, First Return Dist: 12559272, First Return Amp: 5000, x: 12316.11804442059, y: -2459.379898649577
Angular: 352.2984419763088, First Return Dist: 12559272, First Return Amp: 5000, x: 12445.981789111793, y: -1683.1073866754982
Angular: 355.8896218240261, First Return Dist: 12559272, First Return Amp: 5000, x: 12526.967241477076, y: -900.2249168647731
Angular: 359.4808016717434, First Return Dist: 12559272, First Return Amp: 5000, x: 12558.75635263272, y: -113.80705246716003

Circle Number: 146778
------------------------------------------------------------
Angular: 135.94562143087387, First Return Dist: 12560272, First Return Amp: 5000, x: -9026.818624326523, y: 8733.669231056087
Angular: 139.53680127859116, First Return Dist: 12560272, First Return Amp: 5000, x: -9556.143214167068, y: 8151.107874658065
Angular: 143.12798112630844, First Return Dist: 12560272, First Return Amp: 5000, x: -10047.938586188968, y: 7536.53520406817
Angular: 146.71916097402573, First Return Dist: 12560272, First Return Amp: 5000, x: -10500.273344511574, y: 6892.364790441937
Angular: 150.310340821743, First Return Dist: 12560272, First Return Amp: 5000, x: -10911.371064348063, y: 6221.126442220238
Angular: 153.9015206694603, First Return Dist: 12560272, First Return Amp: 5000, x: -11279.617268442635, y: 5525.456269977599
Angular: 157.49270051717758, First Return Dist: 12560272, First Return Amp: 5000, x: -11603.565767501692, y: 4808.086333797146
Angular: 161.08388036489487, First Return Dist: 12560272, First Return Amp: 5000, x: -11881.944339718726, y: 4071.833913829264
Angular: 164.67506021261215, First Return Dist: 12560272, First Return Amp: 5000, x: -12113.65972708801, y: 3319.590446171042
Angular: 168.26624006032944, First Return Dist: 12560272, First Return Amp: 5000, x: -12297.801928885438, y: 2554.3101675179532
Angular: 171.85741990804672, First Return Dist: 12560272, First Return Amp: 5000, x: -12433.647775455016, y: 1778.9985131827698
Angular: 175.448599755764, First Return Dist: 12560272, First Return Amp: 5000, x: -12520.66376826586, y: 996.700314045575
Angular: 179.0397796034813, First Return Dist: 12560272, First Return Amp: 5000, x: -12558.508175086175, y: 210.48783878803863
Angular: 182.63095945119858, First Return Dist: 12560272, First Return Amp: 5000, x: -12547.032372045966, y: -576.5512716269052
Angular: 186.22213929891586, First Return Dist: 12560272, First Return Amp: 5000, x: -12486.281427317843, y: -1361.326129845997
Angular: 189.81331914663315, First Return Dist: 12560272, First Return Amp: 5000, x: -12376.493924123755, y: -2140.754740765927
Angular: 193.40449899435043, First Return Dist: 12560272, First Return Amp: 5000, x: -12218.101023762647, y: -2911.7761052516016
Angular: 196.99567884206772, First Return Dist: 12560272, First Return Amp: 5000, x: -12011.724772338823, y: -3671.3622413983953
Angular: 200.586858689785, First Return Dist: 12560272, First Return Amp: 5000, x: -11758.175657840873, y: -4416.530076127907
Angular: 204.17803853750226, First Return Dist: 12560272, First Return Amp: 5000, x: -11458.449427165056, y: -5144.353160416262
Angular: 207.76921838521957, First Return Dist: 12560272, First Return Amp: 5000, x: -11113.723175583476, y: -5851.973162146487
Angular: 211.3603982329369, First Return Dist: 12560272, First Return Amp: 5000, x: -10725.350724014625, y: -6536.611091449681
Angular: 214.95157808065414, First Return Dist: 12560272, First Return Amp: 5000, x: -10294.857302250799, y: -7195.578214450692
Angular: 218.54275792837143, First Return Dist: 12560272, First Return Amp: 5000, x: -9823.93355902264, y: -7826.2866125572455
Angular: 222.13393777608871, First Return Dist: 12560272, First Return Amp: 5000, x: -9314.428922424671, y: -8426.259345823793
Angular: 225.725117623806, First Return Dist: 12560272, First Return Amp: 5000, x: -8768.344336776992, y: -8993.140180476164
Angular: 229.31629747152328, First Return Dist: 12560272, First Return Amp: 5000, x: -8187.824404447205, y: -9524.702842394758
Angular: 232.90747731924057, First Return Dist: 12560272, First Return Amp: 5000, x: -7575.1489634934305, y: -10018.859760215651
Angular: 236.49865716695783, First Return Dist: 12560272, First Return Amp: 5000, x: -6932.724134205017, y: -10473.670263713446
Angular: 240.08983701467514, First Return Dist: 12560272, First Return Amp: 5000, x: -6263.072869703348, y: -10887.348205268807
Angular: 243.68101686239245, First Return Dist: 12560272, First Return Amp: 5000, x: -5568.825047712601, y: -11258.268974489496
Angular: 247.2721967101097, First Return Dist: 12560272, First Return Amp: 5000, x: -4852.707142412557, y: -11584.975878436784
Angular: 250.863376557827, First Return Dist: 12560272, First Return Amp: 5000, x: -4117.531516934379, y: -11866.185862400609
Angular: 254.45455640554428, First Return Dist: 12560272, First Return Amp: 5000, x: -3366.1853785504245, y: -12100.794548756596
Angular: 258.04573625326157, First Return Dist: 12560272, First Return Amp: 5000, x: -2601.619439933436, y: -12287.880574116289
Angular: 261.63691610097885, First Return Dist: 12560272, First Return Amp: 5000, x: -1826.8363310151774, y: -12426.709207737464
Angular: 265.22809594869614, First Return Dist: 12560272, First Return Amp: 5000, x: -1044.8788069537966, y: -12516.735236984236
Angular: 268.8192757964134, First Return Dist: 12560272, First Return Amp: 5000, x: -258.8177985199523, y: -12557.605108505097
Angular: 272.4104556441307, First Return Dist: 12560272, First Return Amp: 5000, x: 528.259648169191, y: -12549.158316719897
Angular: 276.001635491848, First Return Dist: 12560272, First Return Amp: 5000, x: 1313.262495204831, y: -12491.428034162964
Angular: 279.5928153395653, First Return Dist: 12560272, First Return Amp: 5000, x: 2093.107852118041, y: -12384.640981206754
Angular: 283.18399518728256, First Return Dist: 12560272, First Return Amp: 5000, x: 2864.7330831143754, y: -12229.216535677746
Angular: 286.77517503499985, First Return Dist: 12560272, First Return Amp: 5000, x: 3625.107834763668, y: -12025.765085861236
Angular: 290.36635488271713, First Return Dist: 12560272, First Return Amp: 5000, x: 4371.245936909298, y: -11775.085633363264
Angular: 293.9575347304344, First Return Dist: 12560272, First Return Amp: 5000, x: 5100.2171300594755, y: -11478.162655243736
Angular: 297.5487145781517, First Return Dist: 12560272, First Return Amp: 5000, x: 5809.1585732041685, y: -11136.162237743869
Angular: 301.139894425869, First Return Dist: 12560272, First Return Amp: 5000, x: 6495.286086863829, y: -10750.427496791799
Angular: 304.7310742735863, First Return Dist: 12560272, First Return Amp: 5000, x: 7155.905087215857, y: -10322.473303270986
Angular: 308.32225412130356, First Return Dist: 12560272, First Return Amp: 5000, x: 7788.421168357812, y: -9853.980333766653
Angular: 311.91343396902084, First Return Dist: 12560272, First Return Amp: 5000, x: 8390.350291148485, y: -9346.788470154255
Angular: 315.50461381673813, First Return Dist: 12560272, First Return Amp: 5000, x: 8959.328538612754, y: -8802.889573951448
Angular: 319.0957936644554, First Return Dist: 12560272, First Return Amp: 5000, x: 9493.121399598529, y: -8224.419663810233
Angular: 322.6869735121727, First Return Dist: 12560272, First Return Amp: 5000, x: 9989.632544226588, y: -7613.650526870343
Angular: 326.27815335989, First Return Dist: 12560272, First Return Amp: 5000, x: 10446.91205667016, y: -6972.980796917746
Angular: 329.86933320760727, First Return Dist: 12560272, First Return Amp: 5000, x: 10863.164092932157, y: -6304.926534386697
Angular: 333.46051305532455, First Return Dist: 12560272, First Return Amp: 5000, x: 11236.753933546132, y: -5612.111345199731
Angular: 337.05169290304184, First Return Dist: 12560272, First Return Amp: 5000, x: 11566.214403503409, y: -4897.256077251249
Angular: 340.6428727507591, First Return Dist: 12560272, First Return Amp: 5000, x: 11850.251634193752, y: -4163.168134999149
Angular: 344.2340525984764, First Return Dist: 12560272, First Return Amp: 5000, x: 12087.750144731177, y: -3412.730454128399
Angular: 347.8252324461937, First Return Dist: 12560272, First Return Amp: 5000, x: 12277.77722270924, y: -2648.890179585819
Angular: 351.416412293911, First Return Dist: 12560272, First Return Amp: 5000, x: 12419.586587181637, y: -1874.647091450006
Angular: 355.00759214162827, First Return Dist: 12560272, First Return Amp: 5000, x: 12512.621319482683, y: -1093.0418240906843
Angular: 358.59877198934555, First Return Dist: 12560272, First Return Amp: 5000, x: 12556.516050377628, y: -307.14392488378087

Circle Number: 146779
------------------------------------------------------------
Angular: 135.06359174847603, First Return Dist: 12561272, First Return Amp: 5000, x: -8892.013319056854, y: 8872.29696255144
Angular: 138.6547715961933, First Return Dist: 12561272, First Return Amp: 5000, x: -9430.285823777336, y: 8297.907178309975
Angular: 142.2459514439106, First Return Dist: 12561272, First Return Amp: 5000, x: -9931.523382197742, y: 7690.929564548331
Angular: 145.83713129162788, First Return Dist: 12561272, First Return Amp: 5000, x: -10393.757516754751, y: 7053.747864850864
Angular: 149.42831113934517, First Return Dist: 12561272, First Return Amp: 5000, x: -10815.172925487088, y: 6388.864441338151
Angular: 153.01949098706245, First Return Dist: 12561272, First Return Amp: 5000, x: -11194.114611152454, y: 5698.890447303505
Angular: 156.61067083477974, First Return Dist: 12561272, First Return Amp: 5000, x: -11529.094380790233, y: 4986.535572600988
Angular: 160.20185068249702, First Return Dist: 12561272, First Return Amp: 5000, x: -11818.79669020464, y: 4254.597402057198
Angular: 163.7930305302143, First Return Dist: 12561272, First Return Amp: 5000, x: -12062.083810415585, y: 3505.9504286989386
Angular: 167.3842103779316, First Return Dist: 12561272, First Return Amp: 5000, x: -12258.0002957875, y: 2743.534764944222
Angular: 170.97539022564888, First Return Dist: 12561272, First Return Amp: 5000, x: -12405.77673628864, y: 1970.344596090633
Angular: 174.56657007336617, First Return Dist: 12561272, First Return Amp: 5000, x: -12504.832779144905, y: 1189.4164214467173
Angular: 178.15774992108345, First Return Dist: 12561272, First Return Amp: 5000, x: -12554.77940802143, y: 403.8171292863314
Angular: 181.74892976880074, First Return Dist: 12561272, First Return Amp: 5000, x: -12555.420470781062, y: -383.3680475415596
Angular: 185.34010961651802, First Return Dist: 12561272, First Return Amp: 5000, x: -12506.753449819847, y: -1169.0476480466189
Angular: 188.9312894642353, First Return Dist: 12561272, First Return Amp: 5000, x: -12408.969471954255, y: -1950.136123990158
Angular: 192.5224693119526, First Return Dist: 12561272, First Return Amp: 5000, x: -12262.452557821292, y: -2723.565957557485
Angular: 196.11364915966988, First Return Dist: 12561272, First Return Amp: 5000, x: -12067.778113739329, y: -3486.2997082204583
Angular: 199.70482900738716, First Return Dist: 12561272, First Return Amp: 5000, x: -11825.71067195238, y: -4235.3419414795335
Angular: 203.29600885510442, First Return Dist: 12561272, First Return Amp: 5000, x: -11537.20088813251, y: -4967.750992638263
Angular: 206.88718870282173, First Return Dist: 12561272, First Return Amp: 5000, x: -11203.38180793183, y: -5680.650519411147
Angular: 210.47836855053905, First Return Dist: 12561272, First Return Amp: 5000, x: -10825.56441724623, y: -6371.240797995028
Angular: 214.0695483982563, First Return Dist: 12561272, First Return Amp: 5000, x: -10405.232493666002, y: -7036.809718241726
Angular: 217.6607282459736, First Return Dist: 12561272, First Return Amp: 5000, x: -9944.036779332879, y: -7674.743434751355
Angular: 221.25190809369087, First Return Dist: 12561272, First Return Amp: 5000, x: -9443.788498088146, y: -8282.536632056755
Angular: 224.84308794140816, First Return Dist: 12561272, First Return Amp: 5000, x: -8906.452242371406, y: -8857.802363585528
Angular: 228.43426778912544, First Return Dist: 12561272, First Return Amp: 5000, x: -8334.138257804832, y: -9398.281425759596
Angular: 232.02544763684273, First Return Dist: 12561272, First Return Amp: 5000, x: -7729.094155763241, y: -9901.851230418002
Angular: 235.61662748455998, First Return Dist: 12561272, First Return Amp: 5000, x: -7093.696086476545, y: -10366.53414071894
Angular: 239.2078073322773, First Return Dist: 12561272, First Return Amp: 5000, x: -6430.43940732995, y: -10790.505237783913
Angular: 242.7989871799946, First Return Dist: 12561272, First Return Amp: 5000, x: -5741.928883009771, y: -11172.099487582545
Angular: 246.39016702771187, First Return Dist: 12561272, First Return Amp: 5000, x: -5030.868455980929, y: -11509.818279912157
Angular: 249.98134687542915, First Return Dist: 12561272, First Return Amp: 5000, x: -4300.050627470115, y: -11802.335313791838
Angular: 253.57252672314644, First Return Dist: 12561272, First Return Amp: 5000, x: -3552.3454906579473, y: -12048.501806157732
Angular: 257.1637065708637, First Return Dist: 12561272, First Return Amp: 5000, x: -2790.689459149234, y: -12247.351003403854
Angular: 260.754886418581, First Return Dist: 12561272, First Return Amp: 5000, x: -2018.0737349873982, y: -12398.101978050432
Angular: 264.3460662662983, First Return Dist: 12561272, First Return Amp: 5000, x: -1237.5325615017973, y: -12500.162695629479
Angular: 267.9372461140156, First Return Dist: 12561272, First Return Amp: 5000, x: -452.1313071219076, y: -12553.132339743108
Angular: 271.52842596173286, First Return Dist: 12561272, First Return Amp: 5000, x: 335.0455730441726, y: -12556.80288616364
Angular: 275.11960580945015, First Return Dist: 12561272, First Return Amp: 5000, x: 1120.9066505890337, y: -12511.15991979358
Angular: 278.71078565716743, First Return Dist: 12561272, First Return Amp: 5000, x: 1902.3656645710487, y: -12416.382691277086
Angular: 282.3019655048847, First Return Dist: 12561272, First Return Amp: 5000, x: 2676.3536419856714, y: -12272.843413040599
Angular: 285.893145352602, First Return Dist: 12561272, First Return Amp: 5000, x: 3439.8309503428345, y: -12081.10579752729
Angular: 289.4843252003193, First Return Dist: 12561272, First Return Amp: 5000, x: 4189.799235017375, y: -11841.92284336593
Angular: 293.0755050480366, First Return Dist: 12561272, First Return Amp: 5000, x: 4923.313194491533, y: -11556.23387816851
Angular: 296.66668489575386, First Return Dist: 12561272, First Return Amp: 5000, x: 5637.492147245443, y: -11225.160869570198
Angular: 300.25786474347115, First Return Dist: 12561272, First Return Amp: 5000, x: 6329.531344869786, y: -10850.00401899902
